request_id,hospital_id,blood_type,units_requested,units_fulfilled,date,urgency_level,fulfillment_rate
6788,46,O+,3,2,2024-05-11,Routine,0.63
6789,68,O+,5,4,2024-06-25,Routine,0.709
6790,5,B+,10,9,2022-11-03,Routine,0.858
6791,67,B+,9,6,2022-11-07,Emergency,0.72
6792,38,A+,4,3,2024-12-18,Urgent,0.717
6793,11,A+,4,3,2023-10-07,Routine,0.74
6794,35,A+,7,6,2023-08-30,Routine,0.852
6795,44,O+,8,7,2024-08-24,Routine,0.813
6796,15,B+,1,1,2022-09-25,Routine,0.718
6797,37,O+,9,6,2023-12-09,Urgent,0.707
6798,62,O+,2,1,2024-11-14,Urgent,0.684
6799,19,O+,2,2,2022-11-18,Urgent,0.764
6800,37,O+,6,5,2023-06-20,Emergency,0.756
6801,26,O+,6,6,2023-10-01,Urgent,0.942
6802,21,B+,6,4,2023-09-21,Routine,0.738
6803,52,AB+,10,9,2023-02-22,Urgent,0.859
6804,4,O+,6,5,2023-01-30,Routine,0.858
6805,37,A+,8,7,2024-04-26,Routine,0.84
6806,76,O+,2,1,2022-04-05,Urgent,0.737
6807,56,O+,3,2,2022-10-21,Urgent,0.718
6808,33,A+,8,5,2023-10-12,Routine,0.602
6809,35,O+,3,2,2024-09-11,Routine,0.743
6810,40,B+,1,1,2024-04-06,Routine,0.89
6811,15,A-,4,2,2022-09-21,Urgent,0.459
6812,48,B+,10,8,2024-11-26,Routine,0.835
6813,27,O+,2,2,2022-05-30,Emergency,0.907
6814,7,B+,5,4,2023-04-27,Urgent,0.76
6815,50,O+,5,4,2022-12-29,Urgent,0.89
6816,54,A+,3,3,2023-12-02,Urgent,0.975
6817,44,O+,1,1,2023-06-09,Emergency,0.607
6818,4,A+,1,1,2023-06-12,Urgent,0.813
6819,32,O+,7,5,2022-06-30,Emergency,0.675
6820,69,O+,10,8,2024-01-30,Routine,0.836
6821,12,B+,3,2,2023-05-22,Routine,0.641
6822,42,O+,6,5,2022-07-30,Emergency,0.803
6823,36,A+,10,8,2024-01-30,Urgent,0.828
6824,35,O+,2,1,2022-06-30,Emergency,0.561
6825,41,A+,10,9,2024-01-26,Routine,0.881
6826,4,AB+,1,1,2024-02-06,Routine,0.844
6827,9,A+,4,3,2022-11-19,Urgent,0.85
6828,30,O+,1,1,2024-03-10,Emergency,0.817
6829,36,O+,7,5,2023-04-10,Urgent,0.647
6830,56,B+,5,5,2024-09-25,Routine,0.985
6831,30,O+,6,6,2023-03-11,Urgent,0.978
6832,63,B+,3,3,2022-07-25,Routine,0.887
6833,64,O-,6,2,2022-03-09,Routine,0.281
6834,61,O+,10,7,2024-03-08,Routine,0.712
6835,76,A+,3,2,2024-04-27,Routine,0.739
6836,48,B+,3,2,2023-02-17,Emergency,0.507
6837,24,O+,10,9,2023-10-07,Urgent,0.915
6838,11,O-,4,1,2024-03-20,Routine,0.318
6839,41,A+,9,6,2024-09-13,Emergency,0.667
6840,30,B+,1,1,2023-12-23,Routine,0.618
6841,61,O+,4,3,2023-03-05,Urgent,0.712
6842,1,AB-,8,4,2022-11-12,Emergency,0.477
6843,70,A+,1,1,2023-04-25,Urgent,0.775
6844,58,O+,10,9,2024-01-25,Urgent,0.89
6845,46,B+,8,5,2022-07-31,Emergency,0.62
6846,38,B+,6,5,2024-04-04,Routine,0.782
6847,62,A+,9,5,2022-02-11,Urgent,0.608
6848,31,O+,4,3,2024-03-07,Emergency,0.869
6849,4,O+,7,6,2022-10-15,Emergency,0.856
6850,67,O+,8,7,2023-08-22,Emergency,0.866
6851,47,A+,8,8,2023-08-31,Urgent,0.982
6852,28,A+,1,1,2022-01-01,Routine,0.673
6853,9,O+,6,6,2022-06-14,Urgent,0.998
6854,42,B+,5,4,2022-01-14,Urgent,0.725
6855,21,O+,10,9,2023-09-06,Urgent,0.863
6856,9,O+,6,4,2023-08-23,Routine,0.606
6857,71,AB+,9,8,2024-10-05,Urgent,0.884
6858,76,O+,8,7,2022-06-14,Routine,0.896
6859,68,AB+,2,2,2023-05-27,Routine,0.849
6860,17,O+,3,2,2022-10-25,Routine,0.78
6861,32,O+,4,4,2023-10-23,Urgent,0.982
6862,54,A+,3,2,2024-03-18,Emergency,0.642
6863,27,B+,6,5,2022-03-04,Routine,0.896
6864,16,O+,1,1,2023-07-31,Emergency,0.527
6865,73,A+,8,4,2022-04-07,Emergency,0.552
6866,31,B+,7,7,2024-01-03,Urgent,0.946
6867,47,O+,6,5,2022-05-08,Routine,0.815
6868,34,O+,10,8,2024-05-26,Routine,0.824
6869,8,A+,3,3,2022-03-23,Routine,0.854
6870,50,B+,3,3,2023-12-17,Routine,0.849
6871,17,O+,4,3,2024-01-11,Urgent,0.67
6872,59,AB+,7,5,2024-07-27,Routine,0.719
6873,50,A+,8,6,2024-06-08,Routine,0.739
6874,11,A+,9,6,2024-07-06,Emergency,0.65
6875,47,O+,9,6,2022-07-16,Urgent,0.72
6876,54,O+,6,5,2022-09-25,Urgent,0.841
6877,21,A+,3,2,2024-01-03,Emergency,0.503
6878,38,A+,6,6,2024-09-07,Routine,0.979
6879,20,A+,3,2,2024-03-27,Emergency,0.71
6880,30,B+,10,6,2023-10-30,Urgent,0.604
6881,18,B+,2,2,2024-08-16,Urgent,0.885
6882,70,B+,2,2,2022-02-16,Routine,0.903
6883,44,B+,5,3,2024-02-04,Emergency,0.534
6884,44,B+,10,7,2024-01-26,Routine,0.744
6885,60,B+,1,1,2023-12-16,Emergency,0.956
6886,50,A+,9,7,2023-03-10,Routine,0.776
6887,6,O+,6,5,2024-08-19,Urgent,0.869
6888,25,AB+,9,6,2022-09-09,Routine,0.702
6889,48,O+,5,4,2022-03-17,Urgent,0.747
6890,79,O+,2,2,2023-05-27,Routine,0.784
6891,14,A+,9,8,2022-12-01,Urgent,0.843
6892,5,O+,8,6,2023-05-16,Routine,0.761
6893,57,B+,10,6,2023-01-24,Emergency,0.604
6894,2,A+,8,7,2024-04-24,Routine,0.834
6895,52,A+,9,9,2024-02-11,Urgent,0.99
6896,4,A+,9,7,2023-09-20,Routine,0.833
6897,35,O+,6,5,2022-01-20,Routine,0.778
6898,72,O+,8,7,2023-03-11,Routine,0.858
6899,28,O+,4,3,2023-06-13,Urgent,0.872
6900,6,B+,10,6,2024-08-25,Urgent,0.646
6901,23,A+,5,4,2023-10-15,Urgent,0.808
6902,51,A+,2,1,2024-11-22,Routine,0.74
6903,30,O+,2,2,2023-08-15,Routine,0.934
6904,68,AB+,9,8,2024-05-18,Routine,0.902
6905,23,A+,4,3,2022-11-20,Routine,0.69
6906,26,O+,3,2,2024-10-02,Routine,0.663
6907,58,O+,5,4,2023-08-18,Routine,0.817
6908,27,B+,9,5,2022-04-21,Emergency,0.535
6909,74,A+,3,3,2023-11-16,Urgent,0.866
6910,11,O+,9,6,2022-09-30,Urgent,0.708
6911,53,A+,1,1,2024-11-19,Routine,0.863
6912,32,A+,7,4,2024-08-29,Emergency,0.628
6913,80,B+,10,10,2023-08-09,Routine,0.994
6914,74,B+,7,7,2024-12-16,Urgent,0.944
6915,79,A+,9,7,2023-11-14,Emergency,0.726
6916,55,B+,4,3,2022-02-19,Urgent,0.649
6917,69,O+,4,4,2022-12-14,Routine,0.878
6918,68,AB+,7,6,2022-01-04,Urgent,0.919
6919,12,O+,4,4,2023-11-07,Routine,0.883
6920,26,O+,2,2,2022-12-04,Emergency,0.87
6921,24,AB+,8,5,2024-01-03,Urgent,0.659
6922,26,O+,6,4,2023-05-06,Routine,0.67
6923,38,O+,9,6,2024-12-30,Urgent,0.707
6924,55,A+,2,2,2022-09-01,Routine,0.862
6925,61,A+,5,3,2022-03-26,Urgent,0.688
6926,52,O+,4,2,2023-02-13,Urgent,0.605
6927,41,AB+,3,2,2022-09-15,Routine,0.73
6928,56,O+,9,5,2023-11-19,Emergency,0.551
6929,41,A+,1,1,2024-12-11,Routine,0.81
6930,20,B+,9,7,2022-10-20,Urgent,0.743
6931,69,B+,7,7,2022-03-27,Routine,0.945
6932,56,A+,8,5,2024-11-09,Urgent,0.655
6933,63,A+,5,4,2023-08-12,Urgent,0.722
6934,69,A+,7,7,2022-09-19,Urgent,0.98
6935,8,AB+,3,2,2022-11-28,Routine,0.676
6936,42,A+,10,8,2024-06-08,Routine,0.816
6937,5,O+,3,2,2023-08-09,Routine,0.778
6938,64,A+,3,3,2022-02-10,Urgent,0.973
6939,60,B+,4,4,2022-08-12,Urgent,0.955
6940,44,A+,10,7,2024-04-10,Routine,0.697
6941,56,O+,9,7,2023-01-12,Routine,0.739
6942,46,O+,9,7,2024-04-29,Urgent,0.785
6943,63,O+,1,1,2023-01-22,Urgent,0.834
6944,17,AB+,8,6,2023-05-22,Urgent,0.755
6945,39,AB+,10,9,2023-01-22,Urgent,0.876
6946,14,B+,9,6,2024-02-24,Urgent,0.622
6947,64,AB+,5,3,2024-03-12,Emergency,0.606
6948,61,A+,9,8,2022-07-10,Urgent,0.861
6949,54,O+,9,7,2024-02-20,Urgent,0.758
6950,53,O+,7,6,2023-08-05,Urgent,0.891
6951,45,B+,4,2,2023-06-25,Urgent,0.613
6952,57,B+,4,3,2023-12-24,Routine,0.681
6953,30,O+,10,7,2024-04-15,Routine,0.737
6954,63,B+,3,3,2024-07-20,Urgent,0.835
6955,71,O+,6,4,2023-05-31,Routine,0.629
6956,44,AB+,3,2,2024-02-28,Urgent,0.784
6957,34,O+,6,5,2022-01-19,Routine,0.768
6958,63,O+,5,3,2022-12-10,Routine,0.685
6959,76,O+,6,5,2022-09-30,Routine,0.833
6960,68,O+,7,5,2022-07-22,Routine,0.705
6961,56,O+,10,6,2023-12-26,Urgent,0.615
6962,64,O+,3,2,2022-03-07,Emergency,0.744
6963,54,O+,5,5,2023-01-09,Urgent,0.956
6964,24,B-,5,2,2024-10-10,Urgent,0.317
6965,75,A+,8,6,2022-09-10,Emergency,0.786
6966,32,O+,3,2,2023-04-07,Urgent,0.833
6967,29,B-,2,1,2024-07-26,Routine,0.43
6968,44,A+,9,6,2022-03-24,Routine,0.641
6969,51,AB+,10,7,2022-06-27,Routine,0.653
6970,9,O+,3,2,2022-11-10,Urgent,0.731
6971,8,O+,7,7,2024-04-13,Urgent,0.964
6972,48,A+,8,6,2023-08-01,Routine,0.777
6973,64,O+,7,7,2022-02-26,Urgent,0.989
6974,17,A+,9,6,2022-04-02,Urgent,0.622
6975,45,B+,2,2,2023-05-02,Urgent,0.902
6976,33,AB+,5,4,2024-09-21,Routine,0.838
6977,1,A+,8,5,2024-11-10,Urgent,0.68
6978,52,O+,6,4,2022-11-21,Routine,0.609
6979,51,O+,2,2,2024-02-25,Routine,0.948
6980,49,O+,10,6,2024-02-06,Urgent,0.64
6981,51,O+,5,5,2024-10-25,Routine,0.971
6982,72,O+,1,1,2022-03-17,Routine,0.791
6983,64,O+,1,1,2024-04-08,Emergency,0.531
6984,21,A+,5,3,2024-07-06,Urgent,0.667
6985,5,O+,4,3,2022-09-03,Routine,0.811
6986,42,O+,8,6,2024-10-25,Emergency,0.792
6987,17,B+,8,5,2022-03-02,Urgent,0.661
6988,75,O+,8,6,2022-03-24,Emergency,0.721
6989,16,A-,10,5,2022-03-21,Routine,0.489
6990,33,A+,10,6,2024-05-13,Routine,0.605
6991,53,O+,4,4,2023-06-18,Urgent,0.972
6992,8,A+,9,7,2024-04-14,Urgent,0.78
6993,28,A+,6,6,2023-09-13,Routine,0.955
6994,8,B+,10,6,2022-03-02,Emergency,0.609
6995,24,O+,7,4,2024-10-02,Routine,0.623
6996,75,B+,8,8,2022-04-13,Routine,0.938
6997,60,O+,10,10,2024-02-19,Routine,0.962
6998,36,O+,6,5,2024-01-05,Routine,0.771
6999,60,O+,9,8,2024-05-17,Routine,0.892
7000,69,O+,7,5,2022-08-18,Emergency,0.733
7001,64,O+,3,3,2024-01-19,Urgent,0.951
7002,33,A+,10,6,2024-05-23,Routine,0.643
7003,79,AB+,1,1,2024-05-06,Routine,0.945
7004,55,A+,7,6,2024-11-30,Routine,0.894
7005,28,O+,2,2,2024-10-30,Urgent,0.954
7006,16,O+,8,7,2023-03-11,Emergency,0.823
7007,34,A+,1,1,2023-07-04,Routine,0.843
7008,78,O+,8,5,2024-12-02,Routine,0.661
7009,52,A+,8,5,2023-10-09,Urgent,0.667
7010,41,O+,5,5,2024-04-20,Emergency,0.993
7011,12,A+,7,5,2023-01-01,Routine,0.719
7012,39,O+,5,4,2023-12-16,Routine,0.742
7013,4,O+,8,7,2024-12-08,Routine,0.884
7014,37,O-,4,2,2023-01-31,Urgent,0.609
7015,16,O-,8,4,2022-06-08,Routine,0.478
7016,4,A+,5,4,2022-12-20,Urgent,0.729
7017,28,O+,2,1,2023-09-06,Emergency,0.732
7018,54,O+,1,1,2024-12-19,Emergency,0.77
7019,78,O+,9,6,2022-09-16,Routine,0.705
7020,78,B+,1,1,2022-09-14,Urgent,0.661
7021,15,O+,9,7,2022-04-08,Emergency,0.832
7022,28,B-,1,0,2022-11-27,Urgent,0.319
7023,65,A+,8,5,2024-02-10,Emergency,0.607
7024,10,A+,6,6,2023-12-26,Urgent,0.993
7025,28,O+,2,2,2023-10-10,Urgent,0.999
7026,66,A+,3,3,2022-06-08,Urgent,0.878
7027,47,A+,5,3,2023-02-28,Emergency,0.666
7028,38,AB+,3,2,2024-06-16,Routine,0.666
7029,18,AB+,3,3,2024-05-17,Routine,0.84
7030,67,A+,9,6,2023-09-23,Routine,0.636
7031,76,O+,9,6,2023-05-20,Routine,0.617
7032,19,B+,1,1,2022-06-20,Routine,0.687
7033,51,O+,7,4,2024-08-11,Emergency,0.596
7034,28,O+,3,3,2024-08-16,Urgent,0.921
7035,44,B-,9,3,2024-04-05,Emergency,0.324
7036,11,AB+,7,5,2024-07-29,Routine,0.713
7037,77,A+,6,4,2023-10-28,Emergency,0.588
7038,7,AB+,2,2,2023-07-30,Routine,0.881
7039,37,B+,8,8,2022-03-14,Urgent,0.95
7040,11,A+,1,1,2022-06-13,Urgent,0.635
7041,16,O+,3,2,2022-08-04,Emergency,0.644
7042,78,A+,5,5,2023-01-03,Urgent,0.917
7043,39,B+,8,6,2022-09-29,Urgent,0.737
7044,14,O+,6,5,2024-05-18,Urgent,0.853
7045,6,B-,9,4,2024-05-31,Routine,0.405
7046,66,O+,6,6,2024-06-01,Routine,0.959
7047,58,O+,9,7,2023-08-05,Emergency,0.785
7048,14,O+,2,2,2024-01-10,Routine,0.833
7049,6,B+,7,7,2023-01-07,Routine,0.936
7050,50,O+,10,8,2024-12-05,Urgent,0.75
7051,35,O+,2,1,2022-01-06,Urgent,0.624
7052,36,A+,5,4,2023-06-17,Routine,0.777
7053,13,B+,4,3,2023-06-10,Routine,0.856
7054,62,B+,3,3,2023-02-19,Routine,0.925
7055,33,AB+,3,2,2022-05-14,Emergency,0.639
7056,70,B+,4,3,2023-02-09,Routine,0.792
7057,48,O+,1,1,2024-08-30,Routine,0.932
7058,27,A+,2,1,2024-11-26,Urgent,0.602
7059,29,A+,9,8,2024-03-29,Routine,0.9
7060,3,A+,5,5,2023-12-12,Urgent,0.935
7061,18,A+,2,2,2023-04-27,Routine,0.995
7062,7,A+,5,4,2022-07-25,Routine,0.822
7063,33,B+,8,7,2022-08-23,Routine,0.875
7064,12,A+,7,6,2024-04-27,Urgent,0.905
7065,9,O+,5,4,2023-12-03,Routine,0.776
7066,2,O+,10,6,2023-01-29,Emergency,0.614
7067,12,A+,4,4,2024-06-17,Routine,0.976
7068,23,O+,2,2,2023-08-03,Urgent,0.791
7069,72,B+,1,1,2022-10-29,Routine,0.627
7070,46,A+,1,1,2023-06-28,Urgent,0.831
7071,76,A+,1,1,2022-08-14,Routine,0.876
7072,40,B+,3,2,2023-07-13,Emergency,0.51
7073,75,AB+,1,1,2024-06-08,Routine,0.719
7074,43,B+,6,5,2024-10-09,Urgent,0.866
7075,63,A+,3,2,2022-09-23,Routine,0.828
7076,3,O+,3,2,2022-10-27,Urgent,0.816
7077,77,O+,4,3,2022-04-13,Urgent,0.826
7078,49,O+,9,7,2023-11-29,Urgent,0.78
7079,58,O+,4,4,2024-01-07,Routine,0.966
7080,23,O+,2,2,2023-04-18,Urgent,0.989
7081,5,O+,4,4,2023-02-03,Routine,0.881
7082,16,A+,2,1,2023-08-18,Emergency,0.722
7083,79,O+,5,4,2022-09-01,Routine,0.769
7084,9,B+,9,8,2022-06-22,Urgent,0.93
7085,33,O+,9,6,2022-09-11,Urgent,0.646
7086,62,A+,7,7,2024-12-05,Urgent,0.987
7087,3,O+,8,7,2024-10-27,Emergency,0.841
7088,31,O+,10,9,2022-11-28,Routine,0.938
7089,36,A+,7,5,2024-08-04,Routine,0.67
7090,54,A+,8,7,2023-05-28,Routine,0.886
7091,39,O+,4,2,2024-09-17,Urgent,0.606
7092,56,A+,8,8,2024-05-04,Emergency,0.942
7093,76,A-,6,2,2023-02-28,Urgent,0.318
7094,47,O+,8,6,2023-12-08,Urgent,0.745
7095,3,O-,3,1,2023-05-23,Routine,0.422
7096,35,O+,3,3,2022-01-20,Routine,0.849
7097,9,A+,9,7,2023-09-11,Routine,0.743
7098,10,AB+,4,3,2022-05-11,Routine,0.802
7099,63,O+,10,9,2022-09-07,Routine,0.899
7100,8,O+,4,2,2022-09-10,Emergency,0.517
7101,43,A+,8,7,2022-03-17,Routine,0.855
7102,13,B+,1,1,2022-09-27,Routine,0.861
7103,4,O+,9,5,2024-08-21,Emergency,0.555
7104,48,A+,1,1,2024-01-28,Routine,0.743
7105,75,B+,6,5,2022-07-10,Urgent,0.803
7106,18,A+,9,6,2023-08-27,Routine,0.669
7107,60,A+,8,7,2023-09-10,Routine,0.866
7108,4,A+,2,2,2023-12-24,Emergency,0.942
7109,27,A+,4,3,2022-05-14,Routine,0.82
7110,26,B-,1,1,2023-02-13,Urgent,0.618
7111,25,O+,4,4,2024-12-07,Routine,0.895
7112,61,B+,10,6,2022-05-27,Urgent,0.632
7113,67,O+,10,8,2022-08-31,Urgent,0.839
7114,22,O+,7,7,2023-03-04,Routine,0.988
7115,75,A+,5,3,2022-08-26,Urgent,0.602
7116,5,B+,8,6,2023-03-24,Routine,0.764
7117,26,O+,9,7,2022-08-22,Urgent,0.788
7118,17,A+,8,6,2024-01-18,Urgent,0.76
7119,39,O+,5,4,2022-05-24,Urgent,0.824
7120,70,O+,2,2,2022-07-30,Emergency,0.793
7121,65,O+,9,8,2022-03-04,Routine,0.835
7122,47,O-,3,2,2024-02-11,Urgent,0.69
7123,24,O+,9,7,2024-07-04,Urgent,0.825
7124,3,O+,5,4,2023-07-24,Emergency,0.842
7125,54,O+,4,3,2022-08-08,Routine,0.724
7126,65,O+,3,2,2023-11-08,Urgent,0.793
7127,42,O+,6,5,2022-08-22,Emergency,0.776
7128,13,AB+,2,1,2024-06-05,Routine,0.622
7129,34,O+,4,3,2024-04-17,Emergency,0.72
7130,74,O+,10,7,2022-01-14,Urgent,0.675
7131,31,O+,1,1,2024-10-31,Routine,0.832
7132,11,O+,1,1,2024-05-03,Routine,0.868
7133,74,O+,6,5,2024-10-01,Emergency,0.907
7134,4,B+,10,9,2022-10-25,Routine,0.885
7135,80,O+,4,3,2022-11-19,Urgent,0.628
7136,2,A+,9,8,2023-06-19,Emergency,0.859
7137,52,A+,6,6,2023-09-07,Routine,0.99
7138,12,O-,7,3,2024-12-18,Emergency,0.436
7139,23,A+,10,7,2022-09-16,Routine,0.661
7140,27,O+,5,4,2022-10-18,Routine,0.701
7141,6,AB+,5,5,2024-10-29,Routine,0.976
7142,35,B+,7,5,2023-05-17,Routine,0.74
7143,3,O+,10,8,2022-08-03,Urgent,0.77
7144,51,O+,5,4,2022-07-14,Routine,0.808
7145,3,O+,9,9,2024-09-01,Routine,0.959
7146,29,O+,6,5,2022-01-22,Routine,0.897
7147,29,O+,8,6,2022-12-29,Urgent,0.706
7148,13,A-,6,2,2024-08-09,Emergency,0.311
7149,14,O+,2,2,2023-09-18,Routine,0.98
7150,61,B+,8,5,2022-02-23,Emergency,0.642
7151,71,A+,6,5,2024-03-18,Routine,0.894
7152,31,B+,5,3,2023-11-08,Routine,0.634
7153,29,B+,7,7,2022-07-08,Routine,0.942
7154,36,O+,2,1,2022-10-22,Routine,0.72
7155,13,O+,5,3,2022-10-20,Urgent,0.626
7156,23,O+,4,4,2022-03-17,Routine,0.968
7157,68,O-,8,5,2022-04-12,Urgent,0.633
7158,32,A+,10,7,2023-11-17,Urgent,0.686
7159,20,B+,7,6,2024-07-27,Urgent,0.797
7160,66,AB+,9,7,2023-04-21,Routine,0.81
7161,16,O+,4,4,2024-08-12,Emergency,0.881
7162,14,A+,3,3,2022-12-10,Routine,0.92
7163,25,O+,2,2,2024-09-21,Urgent,0.976
7164,76,O-,8,4,2023-02-02,Routine,0.535
7165,80,B+,5,4,2023-11-30,Urgent,0.891
7166,56,O+,8,6,2023-11-05,Routine,0.701
7167,38,A+,1,1,2023-12-22,Routine,0.926
7168,24,O-,2,1,2023-03-11,Routine,0.253
7169,72,O+,7,7,2024-04-08,Urgent,0.938
7170,40,B+,3,2,2022-05-10,Emergency,0.716
7171,22,O+,2,2,2022-03-09,Routine,0.97
7172,14,B+,7,4,2022-08-26,Urgent,0.63
7173,1,O+,4,4,2024-10-04,Routine,0.906
7174,69,A+,4,3,2023-05-18,Urgent,0.824
7175,57,O+,4,3,2024-01-30,Routine,0.866
7176,61,O+,5,5,2022-08-25,Routine,0.933
7177,4,O+,2,1,2024-06-20,Routine,0.646
7178,39,O+,5,3,2024-06-11,Urgent,0.64
7179,17,A+,3,3,2023-06-07,Urgent,0.842
7180,33,O+,1,1,2022-08-15,Routine,0.853
7181,71,AB-,3,1,2024-06-11,Urgent,0.335
7182,43,O+,10,7,2022-06-17,Routine,0.704
7183,54,A+,4,3,2023-02-02,Routine,0.716
7184,58,O+,6,6,2023-08-07,Routine,0.973
7185,6,O+,2,1,2023-12-14,Routine,0.744
7186,63,A+,9,8,2022-09-29,Urgent,0.923
7187,51,A+,5,5,2023-02-02,Urgent,0.98
7188,47,A+,8,7,2024-04-07,Urgent,0.882
7189,32,A+,2,1,2024-11-10,Urgent,0.633
7190,66,A+,8,7,2024-07-27,Routine,0.845
7191,27,O+,4,3,2024-08-28,Routine,0.717
7192,50,O+,2,2,2023-11-09,Urgent,0.95
7193,57,A+,2,1,2023-05-07,Routine,0.651
7194,13,O+,4,3,2023-09-11,Routine,0.63
7195,77,A+,10,9,2023-12-04,Routine,0.875
7196,15,O+,10,8,2024-12-12,Routine,0.804
7197,14,O+,8,7,2023-02-01,Routine,0.872
7198,37,O+,7,5,2023-06-16,Routine,0.681
7199,20,B+,4,3,2022-06-18,Routine,0.856
7200,30,O+,7,5,2023-10-05,Emergency,0.712
7201,12,A+,10,7,2024-06-09,Urgent,0.743
7202,59,O+,4,4,2024-08-19,Routine,0.958
7203,14,O+,5,4,2023-09-22,Urgent,0.863
7204,40,A+,8,6,2023-06-20,Routine,0.739
7205,59,O+,9,7,2024-09-13,Routine,0.742
7206,42,A+,9,7,2023-04-19,Routine,0.762
7207,57,O+,7,5,2023-05-01,Routine,0.712
7208,46,A+,7,5,2024-10-09,Urgent,0.762
7209,77,O+,9,9,2024-07-23,Urgent,0.946
7210,34,O-,4,2,2024-01-03,Urgent,0.453
7211,23,B+,5,4,2022-05-14,Urgent,0.778
7212,1,O+,3,2,2023-03-30,Emergency,0.734
7213,52,B+,9,6,2022-11-12,Routine,0.632
7214,27,B+,6,5,2022-03-19,Urgent,0.914
7215,74,O+,6,5,2023-09-05,Routine,0.854
7216,21,A+,3,2,2023-10-19,Emergency,0.645
7217,56,A+,8,7,2023-10-11,Urgent,0.908
7218,74,O+,9,7,2022-11-30,Routine,0.817
7219,3,O+,6,5,2024-02-15,Urgent,0.844
7220,38,B+,3,2,2023-04-03,Routine,0.817
7221,6,O+,4,3,2024-11-08,Routine,0.632
7222,72,O+,6,6,2022-06-18,Urgent,0.976
7223,52,B+,6,5,2023-04-26,Routine,0.912
7224,45,O+,8,8,2024-07-07,Urgent,0.957
7225,65,O+,3,2,2022-05-17,Urgent,0.601
7226,77,A+,10,6,2022-09-14,Routine,0.628
7227,57,O+,6,5,2022-02-13,Routine,0.896
7228,66,O+,1,1,2023-05-08,Urgent,0.672
7229,58,O+,8,5,2024-10-21,Routine,0.604
7230,59,A+,3,3,2023-01-17,Routine,0.957
7231,31,A+,10,10,2023-12-19,Urgent,0.961
7232,59,B+,10,8,2023-02-26,Urgent,0.788
7233,2,A+,2,1,2022-12-07,Routine,0.654
7234,77,B+,4,3,2022-11-14,Urgent,0.675
7235,1,O+,5,3,2023-02-06,Routine,0.697
7236,77,A+,7,6,2022-01-25,Routine,0.898
7237,13,O-,9,5,2024-04-02,Emergency,0.545
7238,35,O+,9,5,2024-01-07,Urgent,0.607
7239,27,O+,6,4,2022-12-10,Routine,0.664
7240,41,O+,10,6,2024-09-10,Routine,0.634
7241,29,B+,6,5,2023-05-13,Routine,0.809
7242,64,A+,9,7,2024-08-23,Emergency,0.764
7243,36,A+,4,3,2022-04-16,Routine,0.648
7244,37,O+,3,3,2023-05-08,Routine,0.954
7245,7,B+,1,1,2024-12-31,Routine,0.79
7246,78,A-,8,5,2023-09-02,Routine,0.645
7247,76,B+,9,7,2022-02-23,Routine,0.725
7248,42,AB+,9,6,2022-05-23,Routine,0.637
7249,44,A+,6,5,2022-01-26,Routine,0.804
7250,67,O-,8,5,2024-01-25,Urgent,0.582
7251,78,A-,1,0,2022-03-27,Routine,0.259
7252,17,A+,10,8,2023-09-23,Urgent,0.845
7253,8,O+,5,3,2024-02-26,Routine,0.618
7254,27,O+,5,5,2022-10-12,Urgent,0.962
7255,77,O+,9,6,2022-11-07,Routine,0.709
7256,62,O+,4,3,2024-08-12,Routine,0.863
7257,50,A+,3,3,2024-08-20,Routine,0.861
7258,66,A+,5,5,2023-06-22,Routine,0.996
7259,60,AB+,8,8,2022-02-16,Routine,0.995
7260,34,O+,9,8,2022-11-01,Emergency,0.932
7261,10,O+,2,2,2023-04-15,Routine,0.863
7262,77,O+,4,3,2022-01-22,Urgent,0.822
7263,30,O+,8,7,2023-04-29,Urgent,0.891
7264,59,A+,7,4,2024-05-20,Emergency,0.633
7265,45,A+,3,3,2022-09-03,Routine,0.995
7266,71,O+,8,5,2023-06-26,Urgent,0.637
7267,22,AB+,1,1,2023-10-18,Urgent,0.838
7268,23,A+,10,9,2023-06-13,Routine,0.942
7269,40,O+,7,6,2024-05-30,Emergency,0.877
7270,10,O+,3,2,2024-10-27,Urgent,0.647
7271,57,O+,7,5,2023-03-17,Emergency,0.668
7272,75,O+,3,2,2022-08-30,Urgent,0.823
7273,41,A+,7,7,2024-02-04,Routine,0.987
7274,29,B+,3,2,2023-05-15,Routine,0.823
7275,31,A+,8,7,2022-08-08,Routine,0.848
7276,31,A+,4,3,2022-05-07,Routine,0.851
7277,20,A+,7,6,2024-05-07,Routine,0.856
7278,44,O+,7,4,2022-11-17,Routine,0.621
7279,65,O+,7,5,2024-10-29,Routine,0.715
7280,72,O+,3,2,2023-10-16,Urgent,0.714
7281,72,O+,6,4,2024-11-26,Routine,0.712
7282,56,A+,1,1,2022-01-27,Routine,0.798
7283,29,O+,10,6,2023-06-10,Routine,0.643
7284,5,O+,8,5,2024-08-27,Routine,0.64
7285,73,O+,9,6,2023-12-13,Routine,0.693
7286,54,A+,1,1,2024-03-22,Routine,0.702
7287,39,O+,7,6,2022-01-13,Urgent,0.914
7288,70,A+,7,5,2024-12-21,Emergency,0.675
7289,72,AB+,2,2,2024-07-09,Urgent,0.757
7290,79,O+,7,4,2024-08-02,Emergency,0.586
7291,33,A+,7,6,2022-09-03,Emergency,0.851
7292,7,B+,3,3,2023-01-02,Emergency,0.867
